Row Number,Matched Rules,Matched Rules
632,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
633,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
634,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
635,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
636,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
637,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
638,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
639,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7},)",7
640,"bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)",5
641,"bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)",5
642,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
643,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
644,"bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 6},)",6
645,"bottom-left-square-x > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 => positive', 'Rule Length': 7},)",7
646,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
647,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
648,"bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)",5
649,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
650,"bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)",5
651,"bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)",5
652,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
653,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
654,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
655,"bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 6},)",6
656,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
657,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
658,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
659,"bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)",5
660,"bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)",5
661,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
662,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
663,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
664,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
665,"bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 6},)",6
666,"bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-b <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 8},)",8
667,"bottom-left-square-x > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 8},)",8
668,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
669,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
670,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
671,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
672,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
673,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
674,"bottom-left-square-o > 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 10},)",10
675,"bottom-left-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7},)",7
676,"bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 10},)",10
677,"bottom-left-square-o > 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 13},)",13
678,"bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 9},)",9
679,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
680,"bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 9},)",9
681,"bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 6},)",6
682,"bottom-left-square-x > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 => positive', 'Rule Length': 7},)",7
683,"bottom-left-square-x <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 6},)",6
684,"bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-b <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 8},)",8
685,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
686,"bottom-left-square-x > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 9},)",9
687,"bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x > 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 12},)",12
688,"bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-b <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 8},)",8
689,"bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-b > 0.5 && middle-right-square-x <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 11},)",11
690,"bottom-left-square-o <= 0.5 && bottom-left-square-x <= 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-b <= 0.5 && bottom-right-square-o <= 0.5 && middle-left-square-b > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o <= 0.5 && middle-right-square-x <= 0.5 && top-left-square-b <= 0.5 && top-left-square-o <= 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 13},)",13
691,"bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)",5
692,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
693,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
694,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
695,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
696,"bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)",5
697,"bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-b <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 8},)",8
698,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
699,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
700,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
701,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
702,"bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-b <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 8},)",8
703,"bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 9},)",9
704,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
705,"bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-b <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 8},)",8
706,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
707,"bottom-left-square-x <= 0.5 && bottom-right-square-o > 0.5 && middle-left-square-x > 0.5 && middle-middle-square-o > 0.5 && middle-right-square-x > 0.5 && top-left-square-x > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 7},)",7
708,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
709,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
710,"bottom-left-square-x > 0.5 && bottom-middle-square-x > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 6},)",6
711,"bottom-left-square-x > 0.5 && bottom-middle-square-o > 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-x > 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-b <= 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 8},)",8
712,"bottom-left-square-x > 0.5 && bottom-middle-square-o <= 0.5 && bottom-middle-square-x <= 0.5 && bottom-right-square-b > 0.5 && bottom-right-square-x <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-left-square-x > 0.5 => positive', 'Rule Length': 8},)",8
713,"bottom-left-square-x <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 6},)",6
714,"bottom-left-square-x <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 6},)",6
715,"bottom-left-square-x <= 0.5 && middle-left-square-b <= 0.5 && middle-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && middle-right-square-o > 0.5 && top-right-square-x > 0.5 => positive', 'Rule Length': 6},)",6
716,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
717,"bottom-left-square-o > 0.5 && bottom-middle-square-o > 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && top-left-square-o <= 0.5 => positive', 'Rule Length': 5},)",5
718,"bottom-left-square-o > 0.5 && bottom-middle-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-left-square-o <= 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 7},)",7
719,"bottom-left-square-o <= 0.5 && bottom-right-square-o > 0.5 && middle-middle-square-o <= 0.5 && middle-right-square-o > 0.5 && top-right-square-o > 0.5 => positive', 'Rule Length': 5},)",5
720,"bottom-left-square-x <= 0.5 && middle-middle-square-o > 0.5 && top-right-square-x <= 0.5 => positive', 'Rule Length': 3},)",3
